,country,region,dept_id,city,address,heat_cycle,creation_date,modified_date,validity_date,archived,emissions,uncertainty,unit,source,unit_id,unit_name,source_id,source_name
585,France,Provence-Alpes-Côte d'Azur,4,Allos,Réseau d’Allos ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.035250000000000004,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
586,France,Provence-Alpes-Côte d'Azur,4,Barcelonnette,Réseau de Barcelonnette ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.048,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
587,France,Provence-Alpes-Côte d'Azur,5,Embrun,Réseau bois Delaroche ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.011,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
588,France,Provence-Alpes-Côte d'Azur,5,Embrun,Réseau Quartier Gare ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.005,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
589,France,Provence-Alpes-Côte d'Azur,5,Tallard,Réseau de l’Association La Chrysalide ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.242,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
590,France,Provence-Alpes-Côte d'Azur,6,Nice,Sonitherm-Réseau de l’Ariane ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11950000000000001,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
591,France,Provence-Alpes-Côte d'Azur,6,Nice,Saint Augustin (HLM) ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.183,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
592,France,Provence-Alpes-Côte d'Azur,6,Cannes,Ranguin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.129,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
593,France,Provence-Alpes-Côte d'Azur,6,Levens,Réseau chaleur et froid chaine de vie 06 ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.07,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
594,France,Auvergne-Rhône-Alpes,7,Aubenas,Réseau d’Aubenas ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.023,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
595,France,Auvergne-Rhône-Alpes,7,Le Cheylard,Réseau de Cheylard ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.025,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
596,France,Auvergne-Rhône-Alpes,7,Valgorge,Réseau de Valgorge ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.01975,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
597,France,Auvergne-Rhône-Alpes,7,Banne,Réseau de chaleur de Banne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.01975,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
598,France,Auvergne-Rhône-Alpes,7,Burzet,Réseau de chaleur communal de Burzet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.01975,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
599,France,Auvergne-Rhône-Alpes,7,Montpezat-Sous-Bauzon,Réseau de Montpezat-Sous-Bauzon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.01975,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
600,France,Grand Est,8,Charleville-Mézières,La Citadelle ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.225,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
601,France,Grand Est,8,Charleville-Mézières,Ronde couture ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.075,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
602,France,Grand Est,8,Sedan,ZUP de Sedan ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.114,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
603,France,Grand Est,8,Machault,Réseau bois de Machault ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.273,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
604,France,Grand Est,8,Rocroi,Réseau de chaleur de Rocroi ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.094,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
605,France,Grand Est,10,Les Noes-Pres-Troyes,ZUP de la Chapelle Saint-Luc ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.228,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
606,France,Grand Est,10,Troyes,Les Chartreux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.084,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
607,France,Grand Est,10,Piney,Biomasse de Piney ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.071,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
608,France,Occitanie,11,Narbonne,ZAC Saint Jean et Saint Pierre ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.093,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
609,France,Occitanie,11,Carcassonne,Réseau CEF-MCO ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.184,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
610,France,Occitanie,12,Decazeville,Réseau de Decazeville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
611,France,Occitanie,12,Rodez,Réseau Sarrus ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.142,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
612,France,Occitanie,12,Onet-le-Château,Réseau de Cantagrelh ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.298,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
613,France,Provence-Alpes-Côte d'Azur,13,Salon de Provence,ZAC des Canourgues ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.206,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
614,France,Provence-Alpes-Côte d'Azur,13,Marseille,Luminy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.253,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
615,France,Provence-Alpes-Côte d'Azur,13,Martigues,ZAC Paradis-Saint-Roch ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.245,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
616,France,Provence-Alpes-Côte d'Azur,13,Martigues,ZAC Canto Perdrix ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.049,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
617,France,Provence-Alpes-Côte d'Azur,13,Vitrolles,Centre Urbain-Zac des Pins ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.225,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
618,France,Provence-Alpes-Côte d'Azur,13,Aix-en-Provence,Réseau d’Aix-en-Provence ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.18823076923076923,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
619,France,Provence-Alpes-Côte d'Azur,13,Istres,La Bayanne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.116,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
620,France,Provence-Alpes-Côte d'Azur,13,Coudoux,Réseau communal de Coudoux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.101,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
621,France,Normandie,14,Hérouville-Saint-Clair,Hérouville St Clair ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.015,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
622,France,Normandie,14,Lisieux,ZUP de Hauteville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.046,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
623,France,Normandie,14,Falaise,ZAC de Falaise ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
624,France,Normandie,14,Caen,Quartier Nord ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.231,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
625,France,Normandie,14,Bayeux,Réseau Bois I ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.081,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
626,France,Normandie,14,Bayeux,Réseau Bois Vallée des Près (Bayeux 2) ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.068,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
627,France,Normandie,14,Aunay-sur-Odon,Réseau d’Aunay-sur-Odon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.017,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
628,France,Normandie,14,Vire,Réseau de Vire ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.027,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
629,France,Normandie,14,Argences,Réseau de Val-ès-Dunes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.041,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
630,France,Normandie,14,Caen,Caen Sud ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.167,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
631,France,Auvergne-Rhône-Alpes,15,Aurillac,Réseau de l’hôpital d’Aurillac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.002,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
632,France,Auvergne-Rhône-Alpes,15,Saint-Georges,Réseau de chaleur bois du Crozatier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.005,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
633,France,Auvergne-Rhône-Alpes,15,Saint-Flour,Réseau de chaleur bois du Volzac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.007,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
634,France,Auvergne-Rhône-Alpes,15,Riom-ès-Montagnes,Réseau de Riom-ès-Montagnes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.033,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
635,France,Auvergne-Rhône-Alpes,15,Arpajon-sur-Cere,Réseau de l’OP HLM Du Cantal ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.03685714285714286,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
636,France,Poitou-Charente,16,Soyaux,Réseau Champ de manoeuvre ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.325,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
637,France,Poitou-Charente,16,Champagne-Mouton,Réseau de Champagne-Mouton ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.2625,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
638,France,Poitou-Charente,16,Montemboeuf,Réseau de Montemboeuf ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.2625,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
639,France,Poitou-Charente,17,La Rochelle,Villeneuve les Salines ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.044,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
640,France,Poitou-Charente,17,Jonzac,Réseau de Jonzac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.029,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
641,France,Poitou-Charente,17,Aytre,Réseau de Aytre ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.008,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
642,France,Poitou-Charente,17,La Rochelle,Pont Neuf Mireuil Energie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.019,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
643,France,Poitou-Charente,17,Pons,Réseau de Pons ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.072,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
644,France,Poitou-Charente,17,Gémozac,Réseau de Gémozac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.019,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
645,France,Centre,18,Asnières-les-Bourges,Chancellerie Gibjoncs-ZUP de Bourges ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.023,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
646,France,Centre,18,Vierzon,Clos du Roi-Tunnel Château ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.19,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
647,France,Aquitaine-Limousin-Poitou-Charentes,19,Saint-Pantaléon-de-Larche,Centre de valorisation énergétique Brive ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.004,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
648,France,Aquitaine-Limousin-Poitou-Charentes,19,Egletons,Egletons Bois Energie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
649,France,Aquitaine-Limousin-Poitou-Charentes,19,Sornac,Réseau de Sornac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.042,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
650,France,Aquitaine-Limousin-Poitou-Charentes,19,Servières-le-Château,Réseau de Servières-le-Château ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.06042857142857143,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
651,France,Aquitaine-Limousin-Poitou-Charentes,19,Eyrein,Borg Warner ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.284,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
652,France,Corse,20,Corte,Réseau de Corte ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.266,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
653,France,Bourgogne-Franche-Comté Dijon,21,Dijon,La Fontaine d’Ouche et Chenove ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.161,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
654,France,Bourgogne-Franche-Comté Dijon,21,Dijon,Dijon Énergies ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.068,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
655,France,Bourgogne-Franche-Comté Dijon,21,Dijon,Les Gresilles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.07,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
656,France,Bretagne,22,Ploufragan,Réseau de Brézillet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.181,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
657,France,Bretagne,22,Pluzunet,Réseau de chaleur de Pluzunet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.181,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
658,France,Bretagne,22,Collinée,Réseau de chaleur de Collinée ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.181,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
659,France,Bretagne,22,Plessala,Réseau de chaleur de Pessala ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.181,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
660,France,Bretagne,22,Le Gouray,Réseau de chaleur du Gouray ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.181,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
661,France,Aquitaine-Limousin-Poitou-Charentes,23,Bourganeuf,Réseau de Bourganeuf ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.026,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
662,France,Aquitaine-Limousin-Poitou-Charentes,23,Felletin,Réseau de Felletin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.024,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
663,France,Aquitaine-Limousin-Poitou-Charentes,23,Gentioux-Pigerolles,Réseau de Gentioux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.192,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
664,France,Aquitaine-Limousin-Poitou-Charentes,24,Saint-Astier,Réseau de Saint-Astier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.069,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
665,France,Aquitaine-Limousin-Poitou-Charentes,24,Périgueux,L’Arche au Bois ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.037,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
666,France,Aquitaine-Limousin-Poitou-Charentes,24,Douville,Réseau de Douville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.049,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
667,France,Aquitaine-Limousin-Poitou-Charentes,24,Coulounieix-chamiers,Réseau de Coulounieix-chamiers ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.091,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
668,France,Bourgogne-Franche-Comté Dijon,25,Besançon,Besançon-Planoise ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.063,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
669,France,Bourgogne-Franche-Comté Dijon,25,Montbéliard,ZUP de la Petite Hollande ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.053,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
670,France,Bourgogne-Franche-Comté Dijon,25,Béthoncourt,Champvalon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.216,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
671,France,Bourgogne-Franche-Comté Dijon,25,Le Russey,Chaufferie Bois du Russey ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.048,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
672,France,Bourgogne-Franche-Comté Dijon,25,Audincourt,Champs Montants ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.184,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
673,France,Bourgogne-Franche-Comté Dijon,25,Besançon,Domaine Universitaire de la Bouloie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.051,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
674,France,Bourgogne-Franche-Comté Dijon,25,Mouthe,Réseau de Mouthe ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.091,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
675,France,Bourgogne-Franche-Comté Dijon,25,Pontarlier,Réseau de Pontarlier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.011,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
676,France,Auvergne-Rhône-Alpes,26,Valence,Réseau de la Zup de Valence ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.288,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
677,France,Auvergne-Rhône-Alpes,26,Vassieux-en-Vercors,Réseau de Vassieux-en-Vercors ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.014,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
678,France,Auvergne-Rhône-Alpes,26,Pierrelatte,Réseau de Pierrelatte-Des ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.19514285714285715,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
679,France,Auvergne-Rhône-Alpes,26,Montélimar,Réseau Pracomptal ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.268,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
680,France,Auvergne-Rhône-Alpes,26,Romans-sur-Isère,Réseau du quartier de la Monnaie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.244,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
681,France,Normandie,27,Evreux,ZUP de Saint André-Thermevra ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.018,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
682,France,Normandie,27,Louviers,Louviers Energie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.077,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
683,France,Normandie,27,Pont-Audemer,Quartier de l’Europe ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.217,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
684,France,Normandie,27,Les Andelys,Tours du Levant Clos Galots ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.21,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
685,France,Normandie,27,Vernon,ZUP Les Valmeux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.191,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
686,France,Normandie,27,Conches-en-Ouches,Réseau de Conches-en-Ouches ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.053,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
687,France,Normandie,27,Canappeville,Réseau-Canappeville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.14345454545454547,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
688,France,Centre,28,Chartres,ZUP de la Madeleine ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.315,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
689,France,Centre,28,Nogent Rotrou,Les Gauchetières ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.219,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
690,France,Centre,28,Chateaudun,Réseau Dunes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.036,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
691,France,Centre,28,Manvilliers,Tallemont ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.326,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
692,France,Centre,28,Voves,Réseau de chaleur de Voves ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.203625,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
693,France,Bretagne,29,Brest,Eco chaleur de Brest ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
694,France,Bretagne,29,Plougastel-Daoulas,Réseau de Plougastel-Daoulas ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
695,France,Occitanie,30,Nîmes,Quartier Ouest ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
696,France,Occitanie,30,Ales,DALAE ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.08,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
697,France,Occitanie,30,Lamelouze,Réseau Lamelouze ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1235,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
698,France,Occitanie,31,Toulouse,Réseau de Toulouse Mirail ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.13666666666666666,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
699,France,Occitanie,31,Toulouse,Canceropôle ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.017,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
700,France,Occitanie,31,Toulouse,Canceropôle ,cool,2019-09-01,2019-09-01,2020-01-01,False,0.01,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
701,France,Occitanie,31,Toulouse,Réseau Saint-Exupéry ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.2,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
702,France,Occitanie,31,Toulouse,Ensemble Universitaire de Toulouse Rangueil ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.324,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
703,France,Occitanie,31,Balma,Eco-quartier Balma Vidailhan ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.083,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
704,France,Occitanie,31,Blagnac,ZAC du Ritouret ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.122,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
705,France,Occitanie,31,Ayguevives,Réseau En Turet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.077,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
706,France,Aquitaine-Limousin-Poitou-Charentes,33,Bordeaux,Grand Parc ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.185,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
707,France,Aquitaine-Limousin-Poitou-Charentes,33,Bordeaux,Mériadeck ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.08388,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
708,France,Aquitaine-Limousin-Poitou-Charentes,33,Le Barp,Laseris ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.228,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
709,France,Aquitaine-Limousin-Poitou-Charentes,33,Le Barp,Laseris ,cool,2019-09-01,2019-09-01,2020-01-01,False,0.012,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
710,France,Aquitaine-Limousin-Poitou-Charentes,33,Pellegrue,Réseau de Pellegrue ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.031,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
711,France,Aquitaine-Limousin-Poitou-Charentes,33,Mérignac,Parc de Mérignac Ville Stemer ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.208,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
712,France,Aquitaine-Limousin-Poitou-Charentes,33,Cenon,Rive Droite Energies ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.048,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
713,France,Aquitaine-Limousin-Poitou-Charentes,33,Gironde-sur-Dropt,Réseau de chaleur de Gironde sur Dropt ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.06,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
714,France,Aquitaine-Limousin-Poitou-Charentes,33,Saint-Pierre-d’Aurillac,Réseau de chaleur de Saint-Pierre d’Aurillac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.021,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
715,France,Aquitaine-Limousin-Poitou-Charentes,33,La Réole,Réseau de la Réole ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.005,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
716,France,Aquitaine-Limousin-Poitou-Charentes,33,Bègles,Réseau de Terre Neuves ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
717,France,Aquitaine-Limousin-Poitou-Charentes,33,Lormont,Eco-quartier Ginko ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.055,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
718,France,Aquitaine-Limousin-Poitou-Charentes,33,Bordeaux,Bassins à flots ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.029,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
719,France,Aquitaine-Limousin-Poitou-Charentes,33,Bordeaux,Bassins à flots ,cool,2019-09-01,2019-09-01,2020-01-01,False,0.009,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
720,France,Aquitaine-Limousin-Poitou-Charentes,33,Bordeaux,Bordeaux Begles Energies ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.285,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
721,France,Aquitaine-Limousin-Poitou-Charentes,33,Lesparre-Médoc,Réseau de la clinique de Lesparre ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.056,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
722,France,Occitanie,34,Montpellier,RMCF ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.086,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
723,France,Occitanie,34,Montpellier,Polygone Antigone ,cool,2019-09-01,2019-09-01,2020-01-01,False,0.093,30%,kgCO2e/kWh,,27,kgCO2e/kWh,,
