,country,region,dept_id,city,address,heat_cycle,creation_date,modified_date,validity_date,archived,emissions,uncertainty,unit,source
11819,France,Ile-de-France,93,Sevran,Rougemont Perrin Chanteloup ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.202,30%,kgCO2e/kWh,Legifrance
11820,France,Ile-de-France,93,Le Bourget,Réseau ADP Le Bouget ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.021,30%,kgCO2e/kWh,Legifrance
11821,France,Ile-de-France,93,Le Bourget,Réseau ADP Le Bouget ,froid,2017-12-01,2019-09-01,2017-01-01,True,0.242,30%,kgCO2e/kWh,Legifrance
11822,France,Ile-de-France,93,Clichy-sous-Bois,Le Chêne Pointu ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.173,30%,kgCO2e/kWh,Legifrance
11823,France,Ile-de-France,93,Aulnay-sous-Bois,Le Gros Saule ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.18,30%,kgCO2e/kWh,Legifrance
11824,France,Ile-de-France,93,La Courneuve,La Courneuve Quartier Nord ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.159,30%,kgCO2e/kWh,Legifrance
11825,France,Ile-de-France,93,Tremblay-en-France,Tremblay-en-France ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.09,30%,kgCO2e/kWh,Legifrance
11826,France,Ile-de-France,93,Blanc Mesnil,Réseau du Blanc Mesnil ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.232,30%,kgCO2e/kWh,Legifrance
11827,France,Ile-de-France,93,Bondy,Réseau de Bondy ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.192,30%,kgCO2e/kWh,Legifrance
11828,France,Ile-de-France,93,Aulnay sous bois,Garonor ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.322,30%,kgCO2e/kWh,Legifrance
11829,France,Ile-de-France,93,Aulnay sous bois,Aulnay 3000-Rose des Vents ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.325,30%,kgCO2e/kWh,Legifrance
11830,France,Ile-de-France,93,Saint-Denis,Stade Energies Centrale Landy ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.225,30%,kgCO2e/kWh,Legifrance
11831,France,Ile-de-France,93,Saint-Denis,Stade Energies ,froid,2017-12-01,2019-09-01,2017-01-01,True,0.009,30%,kgCO2e/kWh,Legifrance
11832,France,Ile-de-France,93,La Courneuve,La Courneuve Quartier Sud ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.161,30%,kgCO2e/kWh,Legifrance
11833,France,Ile-de-France,93,Les Lilas,Résidence Les Lilas ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.283,30%,kgCO2e/kWh,Legifrance
11834,France,Ile-de-France,94,Limeil-Brévannes,Réseau de Limeil-Brévannes ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.274,30%,kgCO2e/kWh,Legifrance
11835,France,Ile-de-France,94,Créteil,Réseau de Créteil-Scuc ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.047,30%,kgCO2e/kWh,Legifrance
11836,France,Ile-de-France,94,Vitry-sur-Seine,Réseau de Vitry-sur-Seine ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.235,30%,kgCO2e/kWh,Legifrance
11837,France,Ile-de-France,94,Fontenay-sous-Bois,Fontenay-sous-Bois ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.166,30%,kgCO2e/kWh,Legifrance
11838,France,Ile-de-France,94,Sucy-en-Brie,Réseau de Sucy en Brie ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.089,30%,kgCO2e/kWh,Legifrance
11839,France,Ile-de-France,94,Cachan,Réseau de Cachan ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.026,30%,kgCO2e/kWh,Legifrance
11840,France,Ile-de-France,94,Champigny-sur-Marne,Réseau de Champigny sur Marne ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.058,30%,kgCO2e/kWh,Legifrance
11841,France,Ile-de-France,94,Maison-Alfort,Réseau de Maison Alfort ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.077,30%,kgCO2e/kWh,Legifrance
11842,France,Ile-de-France,94,Thiais,Réseau de Thiais ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.014,30%,kgCO2e/kWh,Legifrance
11843,France,Ile-de-France,94,Bonneuil-sur-Marne,Réseau de Bonneuil sur Marne (UIOM) ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.056,30%,kgCO2e/kWh,Legifrance
11844,France,Ile-de-France,94,l'Hay-les-Roses,Réseau de Chevilly-Larue et l'Hay les Roses ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.087,30%,kgCO2e/kWh,Legifrance
11845,France,Ile-de-France,94,Fresnes,Quartier Nord ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.103,30%,kgCO2e/kWh,Legifrance
11846,France,Ile-de-France,94,Orly,Réseau d'Orly ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.018,30%,kgCO2e/kWh,Legifrance
11847,France,Ile-de-France,94,Alfortville,Réseau d'Alfortville-Smag ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.055,30%,kgCO2e/kWh,Legifrance
11848,France,Ile-de-France,94,Ivry,Réseau d'Ivry ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.226,30%,kgCO2e/kWh,Legifrance
11849,France,Ile-de-France,94,Villeneuve Saint Georges,Réseau de Villeneuve Saint Georges ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.084,30%,kgCO2e/kWh,Legifrance
11850,France,Ile-de-France,94,Orly,Réseau ADP Orly ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.084,30%,kgCO2e/kWh,Legifrance
11851,France,Ile-de-France,94,Orly,Réseau ADP Orly ,froid,2017-12-01,2019-09-01,2017-01-01,True,0.007,30%,kgCO2e/kWh,Legifrance
11852,France,Ile-de-France,95,Taverny,Réseau de la ZAC Croix Rouge ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.24,30%,kgCO2e/kWh,Legifrance
11853,France,Ile-de-France,95,Sarcelles,Grand Ensemble Sarcelles-Locheres ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.037,30%,kgCO2e/kWh,Legifrance
11854,France,Ile-de-France,95,Cergy Pontoise,Réseau de Cergy-Pontoise ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.188,30%,kgCO2e/kWh,Legifrance
11855,France,Ile-de-France,95,Ermont,Les Chênes ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.209,30%,kgCO2e/kWh,Legifrance
11856,France,Ile-de-France,95,Garges-Les-Gonesse,Van Gogh ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.181,30%,kgCO2e/kWh,Legifrance
11857,France,Ile-de-France,95,Franconville,ZUP de Sannois-Ermont-Franconville ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.08,30%,kgCO2e/kWh,Legifrance
11858,France,Ile-de-France,95,Argenteuil,Réseau d'Argenteuil ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.053,30%,kgCO2e/kWh,Legifrance
11859,France,Ile-de-France,95,Roissy,Réseaux ADP Roissy ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.166,30%,kgCO2e/kWh,Legifrance
11860,France,Ile-de-France,95,Roissy,Réseau ADP Roissy ,froid,2017-12-01,2019-09-01,2017-01-01,True,0.008,30%,kgCO2e/kWh,Legifrance
11861,France,Ile-de-France,95,Franconville,ZUP de l'Epine Guyon ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.201,30%,kgCO2e/kWh,Legifrance
11862,France,Ile-de-France,95,Villiers-le-Bel,Réseau de Villiers-le-Bel-Gonesse ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.058,30%,kgCO2e/kWh,Legifrance
11863,France,Ile-de-France,95,Pontoise,Réseau de Pontoise ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.194,30%,kgCO2e/kWh,Legifrance
11864,France,Ile-de-France,95,Franconville,ZAC Montedour ,heat,2017-12-01,2019-09-01,2017-01-01,True,0.23,30%,kgCO2e/kWh,Legifrance
13465,France,Rhône-Alpes,1,Bourg-en-Bresse,La Reyssouze ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.141,30%,kgCO2e/kWh,
13466,France,Rhône-Alpes,1,Hauteville Lompnes,Réseau d’Hauteville Lompnes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1245,30%,kgCO2e/kWh,
13467,France,Rhône-Alpes,1,Saint-Denis-les-Bourg,Réseau de Saint-Denis-les-Bourg ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.1,30%,kgCO2e/kWh,
13468,France,Rhône-Alpes,1,Belley,Belena ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.025,30%,kgCO2e/kWh,
13469,France,Rhône-Alpes,1,Treffort-Cuisiat,Réseau de Treffort ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.273,30%,kgCO2e/kWh,
13470,France,Rhône-Alpes,1,Oyonnax,Oyonnax BioChaleur ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.03,30%,kgCO2e/kWh,
13471,France,Rhône-Alpes,1,Bourg-en-Bresse,La Vinaigrerie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.068,30%,kgCO2e/kWh,
13472,France,Picardie,2,Saint-Quentin,ZUP du Quartier Europe ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.079,30%,kgCO2e/kWh,
13473,France,Picardie,2,Soissons,ZUP de Presles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.085,30%,kgCO2e/kWh,
13474,France,Picardie,2,Barenton-Bugny,Réseau de Laon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.013,30%,kgCO2e/kWh,
13475,France,Picardie,2,Urcel,Réseau d’Urcel ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.038,30%,kgCO2e/kWh,
13476,France,Picardie,2,Château-Thierry,Réseau de Château-Thierry ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.026,30%,kgCO2e/kWh,
13477,France,Auvergne,3,Moulins,Réseau de Moulins ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.027,30%,kgCO2e/kWh,
13478,France,Auvergne,3,Montluçon,Fontbouillant ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.142,30%,kgCO2e/kWh,
13479,France,Auvergne,3,Le Mayet-de-Montagne,Réseau de Mayet-de-Montagne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.011,30%,kgCO2e/kWh,
13480,France,Auvergne,3,Meaulne,Réseau de Meaulne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.08022222222222222,30%,kgCO2e/kWh,
13481,France,Auvergne,3,Commentry,Réseau de Commentry ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.081,30%,kgCO2e/kWh,
13482,France,Auvergne,3,Ebreuil,Réseau de chaleur d’Ebreuil ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.03,30%,kgCO2e/kWh,
13483,France,Provence-Alpes-Côte d'Azur,4,Manosque,RCU Manosque ZAC Chanteprunier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.048,30%,kgCO2e/kWh,
13484,France,Provence-Alpes-Côte d'Azur,4,Forcalquier,Réseau La Tomie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.009,30%,kgCO2e/kWh,
13485,France,Provence-Alpes-Côte d'Azur,4,Allos,Réseau d’Allos ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.035250000000000004,30%,kgCO2e/kWh,
13486,France,Provence-Alpes-Côte d'Azur,4,Barcelonnette,Réseau de Barcelonnette ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.048,30%,kgCO2e/kWh,
13487,France,Provence-Alpes-Côte d'Azur,5,Embrun,Réseau bois Delaroche ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.011,30%,kgCO2e/kWh,
13488,France,Provence-Alpes-Côte d'Azur,5,Embrun,Réseau Quartier Gare ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.005,30%,kgCO2e/kWh,
13489,France,Provence-Alpes-Côte d'Azur,5,Tallard,Réseau de l’Association La Chrysalide ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.242,30%,kgCO2e/kWh,
13490,France,Provence-Alpes-Côte d'Azur,6,Nice,Sonitherm-Réseau de l’Ariane ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.11950000000000001,30%,kgCO2e/kWh,
13491,France,Provence-Alpes-Côte d'Azur,6,Nice,Saint Augustin (HLM) ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.183,30%,kgCO2e/kWh,
13492,France,Provence-Alpes-Côte d'Azur,6,Cannes,Ranguin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.129,30%,kgCO2e/kWh,
13493,France,Provence-Alpes-Côte d'Azur,6,Levens,Réseau chaleur et froid chaine de vie 06 ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.07,30%,kgCO2e/kWh,
13494,France,Rhône-Alpes,7,Aubenas,Réseau d’Aubenas ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.023,30%,kgCO2e/kWh,
13495,France,Rhône-Alpes,7,Le Cheylard,Réseau de Cheylard ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.025,30%,kgCO2e/kWh,
13496,France,Rhône-Alpes,7,Valgorge,Réseau de Valgorge ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.01975,30%,kgCO2e/kWh,
13497,France,Rhône-Alpes,7,Banne,Réseau de chaleur de Banne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.01975,30%,kgCO2e/kWh,
13498,France,Rhône-Alpes,7,Burzet,Réseau de chaleur communal de Burzet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.01975,30%,kgCO2e/kWh,
13499,France,Rhône-Alpes,7,Montpezat-Sous-Bauzon,Réseau de Montpezat-Sous-Bauzon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.01975,30%,kgCO2e/kWh,
13500,France,Champagne-Ardenne,8,Charleville-Mézières,La Citadelle ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.225,30%,kgCO2e/kWh,
13501,France,Champagne-Ardenne,8,Charleville-Mézières,Ronde couture ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.075,30%,kgCO2e/kWh,
13502,France,Champagne-Ardenne,8,Sedan,ZUP de Sedan ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.114,30%,kgCO2e/kWh,
13503,France,Champagne-Ardenne,8,Machault,Réseau bois de Machault ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.273,30%,kgCO2e/kWh,
13504,France,Champagne-Ardenne,8,Rocroi,Réseau de chaleur de Rocroi ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.094,30%,kgCO2e/kWh,
13505,France,Champagne-Ardenne,10,Les Noes-Pres-Troyes,ZUP de la Chapelle Saint-Luc ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.228,30%,kgCO2e/kWh,
13506,France,Champagne-Ardenne,10,Troyes,Les Chartreux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.084,30%,kgCO2e/kWh,
13507,France,Champagne-Ardenne,10,Piney,Biomasse de Piney ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.071,30%,kgCO2e/kWh,
13508,France,Languedoc-Roussillon,11,Narbonne,ZAC Saint Jean et Saint Pierre ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.093,30%,kgCO2e/kWh,
13509,France,Languedoc-Roussillon,11,Carcassonne,Réseau CEF-MCO ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.184,30%,kgCO2e/kWh,
13510,France,Midi-Pyrénées,12,Decazeville,Réseau de Decazeville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,
13511,France,Midi-Pyrénées,12,Rodez,Réseau Sarrus ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.142,30%,kgCO2e/kWh,
13512,France,Midi-Pyrénées,12,Onet-le-Château,Réseau de Cantagrelh ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.298,30%,kgCO2e/kWh,
13513,France,Provence-Alpes-Côte d'Azur,13,Salon de Provence,ZAC des Canourgues ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.206,30%,kgCO2e/kWh,
13514,France,Provence-Alpes-Côte d'Azur,13,Marseille,Luminy ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.253,30%,kgCO2e/kWh,
13515,France,Provence-Alpes-Côte d'Azur,13,Martigues,ZAC Paradis-Saint-Roch ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.245,30%,kgCO2e/kWh,
13516,France,Provence-Alpes-Côte d'Azur,13,Martigues,ZAC Canto Perdrix ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.049,30%,kgCO2e/kWh,
13517,France,Provence-Alpes-Côte d'Azur,13,Vitrolles,Centre Urbain-Zac des Pins ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.225,30%,kgCO2e/kWh,
13518,France,Provence-Alpes-Côte d'Azur,13,Aix-en-Provence,Réseau d’Aix-en-Provence ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.18823076923076923,30%,kgCO2e/kWh,
13519,France,Provence-Alpes-Côte d'Azur,13,Istres,La Bayanne ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.116,30%,kgCO2e/kWh,
13520,France,Provence-Alpes-Côte d'Azur,13,Coudoux,Réseau communal de Coudoux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.101,30%,kgCO2e/kWh,
13521,France,Basse-Normandie,14,Hérouville-Saint-Clair,Hérouville St Clair ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.015,30%,kgCO2e/kWh,
13522,France,Basse-Normandie,14,Lisieux,ZUP de Hauteville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.046,30%,kgCO2e/kWh,
13523,France,Basse-Normandie,14,Falaise,ZAC de Falaise ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,
13524,France,Basse-Normandie,14,Caen,Quartier Nord ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.231,30%,kgCO2e/kWh,
13525,France,Basse-Normandie,14,Bayeux,Réseau Bois I ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.081,30%,kgCO2e/kWh,
13526,France,Basse-Normandie,14,Bayeux,Réseau Bois Vallée des Près (Bayeux 2) ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.068,30%,kgCO2e/kWh,
13527,France,Basse-Normandie,14,Aunay-sur-Odon,Réseau d’Aunay-sur-Odon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.017,30%,kgCO2e/kWh,
13528,France,Basse-Normandie,14,Vire,Réseau de Vire ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.027,30%,kgCO2e/kWh,
13529,France,Basse-Normandie,14,Argences,Réseau de Val-ès-Dunes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.041,30%,kgCO2e/kWh,
13530,France,Basse-Normandie,14,Caen,Caen Sud ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.167,30%,kgCO2e/kWh,
13531,France,Auvergne,15,Aurillac,Réseau de l’hôpital d’Aurillac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.002,30%,kgCO2e/kWh,
13532,France,Auvergne,15,Saint-Georges,Réseau de chaleur bois du Crozatier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.005,30%,kgCO2e/kWh,
13533,France,Auvergne,15,Saint-Flour,Réseau de chaleur bois du Volzac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.007,30%,kgCO2e/kWh,
13534,France,Auvergne,15,Riom-ès-Montagnes,Réseau de Riom-ès-Montagnes ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.033,30%,kgCO2e/kWh,
13535,France,Auvergne,15,Arpajon-sur-Cere,Réseau de l’OP HLM Du Cantal ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.03685714285714286,30%,kgCO2e/kWh,
13536,France,Poitou-Charente,16,Soyaux,Réseau Champ de manoeuvre ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.325,30%,kgCO2e/kWh,
13537,France,Poitou-Charente,16,Champagne-Mouton,Réseau de Champagne-Mouton ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.2625,30%,kgCO2e/kWh,
13538,France,Poitou-Charente,16,Montemboeuf,Réseau de Montemboeuf ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.2625,30%,kgCO2e/kWh,
13539,France,Poitou-Charente,17,La Rochelle,Villeneuve les Salines ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.044,30%,kgCO2e/kWh,
13540,France,Poitou-Charente,17,Jonzac,Réseau de Jonzac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.029,30%,kgCO2e/kWh,
13541,France,Poitou-Charente,17,Aytre,Réseau de Aytre ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.008,30%,kgCO2e/kWh,
13542,France,Poitou-Charente,17,La Rochelle,Pont Neuf Mireuil Energie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.019,30%,kgCO2e/kWh,
13543,France,Poitou-Charente,17,Pons,Réseau de Pons ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.072,30%,kgCO2e/kWh,
13544,France,Poitou-Charente,17,Gémozac,Réseau de Gémozac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.019,30%,kgCO2e/kWh,
13545,France,Centre,18,Asnières-les-Bourges,Chancellerie Gibjoncs-ZUP de Bourges ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.023,30%,kgCO2e/kWh,
13546,France,Centre,18,Vierzon,Clos du Roi-Tunnel Château ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.19,30%,kgCO2e/kWh,
13547,France,Limousin,19,Saint-Pantaléon-de-Larche,Centre de valorisation énergétique Brive ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.004,30%,kgCO2e/kWh,
13548,France,Limousin,19,Egletons,Egletons Bois Energie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.02,30%,kgCO2e/kWh,
13549,France,Limousin,19,Sornac,Réseau de Sornac ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.042,30%,kgCO2e/kWh,
13550,France,Limousin,19,Servières-le-Château,Réseau de Servières-le-Château ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.06042857142857143,30%,kgCO2e/kWh,
13551,France,Limousin,19,Eyrein,Borg Warner ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.284,30%,kgCO2e/kWh,
13552,France,Corse,20,Corte,Réseau de Corte ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.266,30%,kgCO2e/kWh,
13553,France,Bourgogne,21,Dijon,La Fontaine d’Ouche et Chenove ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.161,30%,kgCO2e/kWh,
13554,France,Bourgogne,21,Dijon,Dijon Énergies ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.068,30%,kgCO2e/kWh,
13555,France,Bourgogne,21,Dijon,Les Gresilles ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.07,30%,kgCO2e/kWh,
13556,France,Bretagne,22,Ploufragan,Réseau de Brézillet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.181,30%,kgCO2e/kWh,
13557,France,Bretagne,22,Pluzunet,Réseau de chaleur de Pluzunet ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.181,30%,kgCO2e/kWh,
13558,France,Bretagne,22,Collinée,Réseau de chaleur de Collinée ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.181,30%,kgCO2e/kWh,
13559,France,Bretagne,22,Plessala,Réseau de chaleur de Pessala ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.181,30%,kgCO2e/kWh,
13560,France,Bretagne,22,Le Gouray,Réseau de chaleur du Gouray ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.181,30%,kgCO2e/kWh,
13561,France,Limousin,23,Bourganeuf,Réseau de Bourganeuf ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.026,30%,kgCO2e/kWh,
13562,France,Limousin,23,Felletin,Réseau de Felletin ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.024,30%,kgCO2e/kWh,
13563,France,Limousin,23,Gentioux-Pigerolles,Réseau de Gentioux ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.192,30%,kgCO2e/kWh,
13564,France,Aquitaine,24,Saint-Astier,Réseau de Saint-Astier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.069,30%,kgCO2e/kWh,
13565,France,Aquitaine,24,Périgueux,L’Arche au Bois ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.037,30%,kgCO2e/kWh,
13566,France,Aquitaine,24,Douville,Réseau de Douville ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.049,30%,kgCO2e/kWh,
13567,France,Aquitaine,24,Coulounieix-chamiers,Réseau de Coulounieix-chamiers ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.091,30%,kgCO2e/kWh,
13568,France,Franche-Comté,25,Besançon,Besançon-Planoise ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.063,30%,kgCO2e/kWh,
13569,France,Franche-Comté,25,Montbéliard,ZUP de la Petite Hollande ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.053,30%,kgCO2e/kWh,
13570,France,Franche-Comté,25,Béthoncourt,Champvalon ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.216,30%,kgCO2e/kWh,
13571,France,Franche-Comté,25,Le Russey,Chaufferie Bois du Russey ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.048,30%,kgCO2e/kWh,
13572,France,Franche-Comté,25,Audincourt,Champs Montants ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.184,30%,kgCO2e/kWh,
13573,France,Franche-Comté,25,Besançon,Domaine Universitaire de la Bouloie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.051,30%,kgCO2e/kWh,
13574,France,Franche-Comté,25,Mouthe,Réseau de Mouthe ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.091,30%,kgCO2e/kWh,
13575,France,Franche-Comté,25,Pontarlier,Réseau de Pontarlier ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.011,30%,kgCO2e/kWh,
13576,France,Rhône-Alpes,26,Valence,Réseau de la Zup de Valence ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.288,30%,kgCO2e/kWh,
13577,France,Rhône-Alpes,26,Vassieux-en-Vercors,Réseau de Vassieux-en-Vercors ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.014,30%,kgCO2e/kWh,
13578,France,Rhône-Alpes,26,Pierrelatte,Réseau de Pierrelatte-Des ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.19514285714285715,30%,kgCO2e/kWh,
13579,France,Rhône-Alpes,26,Montélimar,Réseau Pracomptal ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.268,30%,kgCO2e/kWh,
13580,France,Rhône-Alpes,26,Romans-sur-Isère,Réseau du quartier de la Monnaie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.244,30%,kgCO2e/kWh,
13581,France,Haute-Normandie,27,Evreux,ZUP de Saint André-Thermevra ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.018,30%,kgCO2e/kWh,
13582,France,Haute-Normandie,27,Louviers,Louviers Energie ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.077,30%,kgCO2e/kWh,
13583,France,Haute-Normandie,27,Pont-Audemer,Quartier de l’Europe ,heat,2019-09-01,2019-09-01,2020-01-01,False,0.217,30%,kgCO2e/kWh,
